period,country,indicator,breakdown,unit,value,flags,reference_period,remarks
desi_2019,SK,desi_sme_eturn,ent_sm_xfin,pc_turn,10.63,"",2018,
desi_2020,SK,desi_sme_eturn,ent_sm_xfin,pc_turn,11.25,"",2019,
desi_2021,SK,desi_sme_eturn,ent_sm_xfin,pc_turn,10.88,"",2020,
desi_2022,SK,desi_sme_eturn,ent_sm_xfin,pc_turn,8.3,"",2021,
desi_2023,SK,desi_sme_eturn,ent_sm_xfin,pc_turn,8.75,"",2022,
desi_2024,SK,desi_sme_eturn,ent_sm_xfin,pc_turn,7.97,"",2023,
desi_2025,SK,desi_sme_eturn,ent_sm_xfin,pc_turn,10.07,"",2024,
desi_2018,FI,desi_sme_eturn,ent_sm_xfin,pc_turn,,u,2017,
desi_2019,FI,desi_sme_eturn,ent_sm_xfin,pc_turn,,u,2018,
desi_2020,FI,desi_sme_eturn,ent_sm_xfin,pc_turn,,u,2019,
desi_2021,FI,desi_sme_eturn,ent_sm_xfin,pc_turn,,u,2020,
desi_2023,FI,desi_sme_eturn,ent_sm_xfin,pc_turn,,u,2022,
desi_2024,FI,desi_sme_eturn,ent_sm_xfin,pc_turn,,u,2023,
desi_2025,FI,desi_sme_eturn,ent_sm_xfin,pc_turn,,u,2024,
desi_2018,SE,desi_sme_eturn,ent_sm_xfin,pc_turn,15,"",2017,
desi_2019,SE,desi_sme_eturn,ent_sm_xfin,pc_turn,18.47,"",2018,
desi_2020,SE,desi_sme_eturn,ent_sm_xfin,pc_turn,17.71,"",2019,
desi_2021,SE,desi_sme_eturn,ent_sm_xfin,pc_turn,15.15,"",2020,
desi_2022,SE,desi_sme_eturn,ent_sm_xfin,pc_turn,19,"",2021,
desi_2023,SE,desi_sme_eturn,ent_sm_xfin,pc_turn,16.26,"",2022,
desi_2024,SE,desi_sme_eturn,ent_sm_xfin,pc_turn,17.27,b,2023,
desi_2025,SE,desi_sme_eturn,ent_sm_xfin,pc_turn,16.88,"",2024,
desi_2018,IT,desi_sme_esell,ent_sm_xfin,pc_ent,7.91,"",2017,
desi_2021,IT,desi_sme_esell,ent_sm_xfin,pc_ent,11.28,"",2020,
desi_2025,IT,desi_sme_esell,ent_sm_xfin,pc_ent,14.68,"",2024,
desi_2018,CY,desi_sme_esell,ent_sm_xfin,pc_ent,11.41,"",2017,
desi_2019,CY,desi_sme_esell,ent_sm_xfin,pc_ent,11.79,"",2018,
desi_2020,CY,desi_sme_esell,ent_sm_xfin,pc_ent,12.29,"",2019,
desi_2021,CY,desi_sme_esell,ent_sm_xfin,pc_ent,14.52,"",2020,
desi_2022,CY,desi_sme_esell,ent_sm_xfin,pc_ent,16.67,"",2021,
desi_2024,CY,desi_sme_esell,ent_sm_xfin,pc_ent,20.32,"",2023,
desi_2025,CY,desi_sme_esell,ent_sm_xfin,pc_ent,20.79,"",2024,
desi_2018,LV,desi_sme_esell,ent_sm_xfin,pc_ent,10.59,"",2017,
desi_2019,LV,desi_sme_esell,ent_sm_xfin,pc_ent,10.33,"",2018,
desi_2020,LV,desi_sme_esell,ent_sm_xfin,pc_ent,10.8,"",2019,
desi_2021,LV,desi_sme_esell,ent_sm_xfin,pc_ent,11.21,"",2020,
desi_2022,LV,desi_sme_esell,ent_sm_xfin,pc_ent,14.14,"",2021,
desi_2024,LV,desi_sme_esell,ent_sm_xfin,pc_ent,17.05,"",2023,
desi_2025,LV,desi_sme_esell,ent_sm_xfin,pc_ent,16.46,"",2024,
desi_2018,LT,desi_sme_esell,ent_sm_xfin,pc_ent,21.86,"",2017,
desi_2019,LT,desi_sme_esell,ent_sm_xfin,pc_ent,21.18,"",2018,
desi_2020,LT,desi_sme_esell,ent_sm_xfin,pc_ent,23.91,"",2019,
desi_2021,LT,desi_sme_esell,ent_sm_xfin,pc_ent,27.62,"",2020,
desi_2022,LT,desi_sme_esell,ent_sm_xfin,pc_ent,31.6,"",2021,
desi_2024,LT,desi_sme_esell,ent_sm_xfin,pc_ent,30.61,"",2023,
desi_2025,LT,desi_sme_esell,ent_sm_xfin,pc_ent,34.77,"",2024,
desi_2018,LU,desi_sme_esell,ent_sm_xfin,pc_ent,7.84,"",2017,
desi_2019,LU,desi_sme_esell,ent_sm_xfin,pc_ent,12.2,"",2018,
desi_2020,LU,desi_sme_esell,ent_sm_xfin,pc_ent,8.83,"",2019,
desi_2021,LU,desi_sme_esell,ent_sm_xfin,pc_ent,9.39,"",2020,
desi_2022,LU,desi_sme_esell,ent_sm_xfin,pc_ent,8.56,"",2021,
desi_2024,LU,desi_sme_esell,ent_sm_xfin,pc_ent,8.89,"",2023,
desi_2025,LU,desi_sme_esell,ent_sm_xfin,pc_ent,8.03,"",2024,
desi_2018,HU,desi_sme_esell,ent_sm_xfin,pc_ent,12.45,"",2017,
desi_2019,HU,desi_sme_esell,ent_sm_xfin,pc_ent,12.03,"",2018,
desi_2020,HU,desi_sme_esell,ent_sm_xfin,pc_ent,12.46,"",2019,
desi_2021,HU,desi_sme_esell,ent_sm_xfin,pc_ent,13.37,"",2020,
desi_2022,HU,desi_sme_esell,ent_sm_xfin,pc_ent,17.95,"",2021,
desi_2024,HU,desi_sme_esell,ent_sm_xfin,pc_ent,21.81,"",2023,
desi_2025,HU,desi_sme_esell,ent_sm_xfin,pc_ent,21.27,"",2024,
desi_2018,MT,desi_sme_esell,ent_sm_xfin,pc_ent,14.99,"",2017,
desi_2019,MT,desi_sme_esell,ent_sm_xfin,pc_ent,20.5,"",2018,
desi_2020,MT,desi_sme_esell,ent_sm_xfin,pc_ent,22.93,"",2019,
desi_2021,MT,desi_sme_esell,ent_sm_xfin,pc_ent,23.9,"",2020,
desi_2022,MT,desi_sme_esell,ent_sm_xfin,pc_ent,26.38,"",2021,
desi_2024,MT,desi_sme_esell,ent_sm_xfin,pc_ent,31.47,"",2023,
desi_2025,MT,desi_sme_esell,ent_sm_xfin,pc_ent,31.83,"",2024,
desi_2018,NL,desi_sme_esell,ent_sm_xfin,pc_ent,15.31,"",2017,
desi_2019,NL,desi_sme_esell,ent_sm_xfin,pc_ent,16.67,"",2018,
desi_2020,NL,desi_sme_esell,ent_sm_xfin,pc_ent,20.97,"",2019,
desi_2021,NL,desi_sme_esell,ent_sm_xfin,pc_ent,19.01,"",2020,
desi_2022,NL,desi_sme_esell,ent_sm_xfin,pc_ent,22.71,"",2021,
desi_2024,NL,desi_sme_esell,ent_sm_xfin,pc_ent,25.7,"",2023,
desi_2025,NL,desi_sme_esell,ent_sm_xfin,pc_ent,24.85,"",2024,
desi_2018,AT,desi_sme_esell,ent_sm_xfin,pc_ent,16.5,"",2017,
desi_2019,AT,desi_sme_esell,ent_sm_xfin,pc_ent,13.48,"",2018,
desi_2020,AT,desi_sme_esell,ent_sm_xfin,pc_ent,18.84,"",2019,
desi_2021,AT,desi_sme_esell,ent_sm_xfin,pc_ent,21.68,"",2020,
desi_2022,AT,desi_sme_esell,ent_sm_xfin,pc_ent,22.32,"",2021,
desi_2024,AT,desi_sme_esell,ent_sm_xfin,pc_ent,20.53,"",2023,
desi_2025,AT,desi_sme_esell,ent_sm_xfin,pc_ent,24.71,"",2024,
desi_2018,PL,desi_sme_esell,ent_sm_xfin,pc_ent,9.46,"",2017,
desi_2019,PL,desi_sme_esell,ent_sm_xfin,pc_ent,11.78,"",2018,
desi_2021,PL,desi_sme_esell,ent_sm_xfin,pc_ent,13.33,"",2020,
desi_2022,PL,desi_sme_esell,ent_sm_xfin,pc_ent,13.95,"",2021,
desi_2024,PL,desi_sme_esell,ent_sm_xfin,pc_ent,13.96,"",2023,
desi_2025,PL,desi_sme_esell,ent_sm_xfin,pc_ent,13.88,"",2024,
desi_2018,PT,desi_sme_esell,ent_sm_xfin,pc_ent,17.31,"",2017,
desi_2019,PT,desi_sme_esell,ent_sm_xfin,pc_ent,17.86,"",2018,
desi_2023,PT,desi_sme_esell,ent_sm_xfin,pc_ent,17.87,"",2022,
desi_2025,PT,desi_sme_esell,ent_sm_xfin,pc_ent,20.05,"",2024,
desi_2018,RO,desi_sme_esell,ent_sm_xfin,pc_ent,7.7,"",2017,
desi_2021,RO,desi_sme_esell,ent_sm_xfin,pc_ent,17.3,"",2020,
desi_2022,RO,desi_sme_esell,ent_sm_xfin,pc_ent,11.71,"",2021,
desi_2023,RO,desi_sme_esell,ent_sm_xfin,pc_ent,10.18,"",2022,
desi_2024,RO,desi_sme_esell,ent_sm_xfin,pc_ent,11.93,"",2023,
desi_2025,RO,desi_sme_esell,ent_sm_xfin,pc_ent,13.49,"",2024,
desi_2018,SI,desi_sme_esell,ent_sm_xfin,pc_ent,17.73,"",2017,
desi_2019,SI,desi_sme_esell,ent_sm_xfin,pc_ent,16.88,"",2018,
desi_2020,SI,desi_sme_esell,ent_sm_xfin,pc_ent,16.97,"",2019,
desi_2021,SI,desi_sme_esell,ent_sm_xfin,pc_ent,17.33,"",2020,
desi_2022,SI,desi_sme_esell,ent_sm_xfin,pc_ent,18.92,"",2021,
desi_2023,SI,desi_sme_esell,ent_sm_xfin,pc_ent,19.29,"",2022,
desi_2024,SI,desi_sme_esell,ent_sm_xfin,pc_ent,17.02,"",2023,
desi_2025,SI,desi_sme_esell,ent_sm_xfin,pc_ent,19.57,"",2024,
desi_2018,SK,desi_sme_esell,ent_sm_xfin,pc_ent,14.59,"",2017,
desi_2019,SK,desi_sme_esell,ent_sm_xfin,pc_ent,12.53,"",2018,
desi_2020,SK,desi_sme_esell,ent_sm_xfin,pc_ent,11.37,"",2019,
desi_2021,SK,desi_sme_esell,ent_sm_xfin,pc_ent,16.6,"",2020,
desi_2022,SK,desi_sme_esell,ent_sm_xfin,pc_ent,13.35,"",2021,
desi_2023,SK,desi_sme_esell,ent_sm_xfin,pc_ent,14.06,"",2022,
desi_2024,SK,desi_sme_esell,ent_sm_xfin,pc_ent,14.42,"",2023,
desi_2025,SK,desi_sme_esell,ent_sm_xfin,pc_ent,14.04,"",2024,
desi_2018,FI,desi_sme_esell,ent_sm_xfin,pc_ent,19.61,"",2017,
desi_2019,FI,desi_sme_esell,ent_sm_xfin,pc_ent,19.71,"",2018,
desi_2020,FI,desi_sme_esell,ent_sm_xfin,pc_ent,22.41,"",2019,
desi_2021,FI,desi_sme_esell,ent_sm_xfin,pc_ent,18.21,"",2020,
desi_2022,FI,desi_sme_esell,ent_sm_xfin,pc_ent,22.68,"",2021,
desi_2023,FI,desi_sme_esell,ent_sm_xfin,pc_ent,27.11,"",2022,
desi_2024,FI,desi_sme_esell,ent_sm_xfin,pc_ent,23.75,"",2023,
desi_2025,FI,desi_sme_esell,ent_sm_xfin,pc_ent,28.47,"",2024,
desi_2018,SE,desi_sme_esell,ent_sm_xfin,pc_ent,28.48,"",2017,
desi_2019,SE,desi_sme_esell,ent_sm_xfin,pc_ent,29.58,"",2018,
desi_2020,SE,desi_sme_esell,ent_sm_xfin,pc_ent,30.35,"",2019,
desi_2021,SE,desi_sme_esell,ent_sm_xfin,pc_ent,30.55,"",2020,
desi_2022,SE,desi_sme_esell,ent_sm_xfin,pc_ent,33.28,"",2021,
desi_2023,SE,desi_sme_esell,ent_sm_xfin,pc_ent,35.8,"",2022,
desi_2024,SE,desi_sme_esell,ent_sm_xfin,pc_ent,34.42,b,2023,
desi_2025,SE,desi_sme_esell,ent_sm_xfin,pc_ent,32.77,"",2024,
desi_2018,EU,desi_sme_esell_eu,ent_sm_xfin,pc_ent,8.29,"",2017,
desi_2018,BE,desi_sme_esell_eu,ent_sm_xfin,pc_ent,12.01,"",2017,
desi_2020,BE,desi_sme_esell_eu,ent_sm_xfin,pc_ent,15.35,"",2019,
desi_2022,BE,desi_sme_esell_eu,ent_sm_xfin,pc_ent,15.47,"",2021,
desi_2018,BG,desi_sme_esell_eu,ent_sm_xfin,pc_ent,3.35,"",2017,
desi_2020,BG,desi_sme_esell_eu,ent_sm_xfin,pc_ent,3.21,"",2019,
desi_2022,BG,desi_sme_esell_eu,ent_sm_xfin,pc_ent,3.67,"",2021,
desi_2018,CZ,desi_sme_esell_eu,ent_sm_xfin,pc_ent,12.07,"",2017,
desi_2020,CZ,desi_sme_esell_eu,ent_sm_xfin,pc_ent,15.3,"",2019,
desi_2022,CZ,desi_sme_esell_eu,ent_sm_xfin,pc_ent,11.24,"",2021,
desi_2018,DK,desi_sme_esell_eu,ent_sm_xfin,pc_ent,9.2,"",2017,
desi_2020,DK,desi_sme_esell_eu,ent_sm_xfin,pc_ent,10.35,"",2019,
desi_2018,DE,desi_sme_esell_eu,ent_sm_xfin,pc_ent,11.3,"",2017,
desi_2020,DE,desi_sme_esell_eu,ent_sm_xfin,pc_ent,9.8,"",2019,
desi_2022,DE,desi_sme_esell_eu,ent_sm_xfin,pc_ent,10.17,"",2021,
desi_2018,EE,desi_sme_esell_eu,ent_sm_xfin,pc_ent,8.27,"",2017,
desi_2020,EE,desi_sme_esell_eu,ent_sm_xfin,pc_ent,9.39,"",2019,
desi_2018,IE,desi_sme_esell_eu,ent_sm_xfin,pc_ent,16.8,"",2017,
desi_2018,EL,desi_sme_esell_eu,ent_sm_xfin,pc_ent,6.56,"",2017,
desi_2020,EL,desi_sme_esell_eu,ent_sm_xfin,pc_ent,4.06,"",2019,
desi_2018,ES,desi_sme_esell_eu,ent_sm_xfin,pc_ent,7.09,"",2017,
desi_2018,FR,desi_sme_esell_eu,ent_sm_xfin,pc_ent,7.37,"",2017,
desi_2020,FR,desi_sme_esell_eu,ent_sm_xfin,pc_ent,6.23,"",2019,
desi_2018,HR,desi_sme_esell_eu,ent_sm_xfin,pc_ent,8.31,"",2017,
desi_2020,HR,desi_sme_esell_eu,ent_sm_xfin,pc_ent,10.24,"",2019,
desi_2018,IT,desi_sme_esell_eu,ent_sm_xfin,pc_ent,6.16,"",2017,
desi_2020,IT,desi_sme_esell_eu,ent_sm_xfin,pc_ent,6.46,"",2019,
desi_2018,CY,desi_sme_esell_eu,ent_sm_xfin,pc_ent,8.82,"",2017,
desi_2020,CY,desi_sme_esell_eu,ent_sm_xfin,pc_ent,8.62,"",2019,
desi_2018,LV,desi_sme_esell_eu,ent_sm_xfin,pc_ent,4.67,"",2017,
desi_2020,LV,desi_sme_esell_eu,ent_sm_xfin,pc_ent,6.6,"",2019,
desi_2018,LT,desi_sme_esell_eu,ent_sm_xfin,pc_ent,12.4,"",2017,
desi_2020,LT,desi_sme_esell_eu,ent_sm_xfin,pc_ent,12.85,"",2019,
desi_2018,LU,desi_sme_esell_eu,ent_sm_xfin,pc_ent,7.72,"",2017,
desi_2020,LU,desi_sme_esell_eu,ent_sm_xfin,pc_ent,8.13,"",2019,
desi_2018,HU,desi_sme_esell_eu,ent_sm_xfin,pc_ent,5.22,"",2017,
desi_2020,HU,desi_sme_esell_eu,ent_sm_xfin,pc_ent,5.22,"",2019,
desi_2024,DE,desi_sme_di3_gelo,ent_sm_xfin,pc_ent,61.38,"",2023,
desi_2022,EE,desi_sme_di3_gelo,ent_sm_xfin,pc_ent,54,"",2021,
desi_2024,EE,desi_sme_di3_gelo,ent_sm_xfin,pc_ent,55.93,"",2023,
desi_2022,IE,desi_sme_di3_gelo,ent_sm_xfin,pc_ent,64.19,"",2021,
desi_2024,IE,desi_sme_di3_gelo,ent_sm_xfin,pc_ent,66.11,"",2023,
desi_2022,EL,desi_sme_di3_gelo,ent_sm_xfin,pc_ent,37.66,"",2021,
desi_2022,EE,desi_ai,ent_s_xfin,pc_ent,1.8,"",2021,
desi_2024,EE,desi_ai,ent_s_xfin,pc_ent,4.12,"",2023,
desi_2025,EE,desi_ai,ent_s_xfin,pc_ent,12.14,"",2024,
desi_2024,IT,desi_ai,ent_s_xfin,pc_ent,4.36,"",2023,
desi_2025,IT,desi_ai,ent_s_xfin,pc_ent,6.89,"",2024,
desi_2022,CY,desi_ai,ent_s_xfin,pc_ent,1.95,"",2021,
desi_2024,CY,desi_ai,ent_s_xfin,pc_ent,3.74,"",2023,
desi_2025,CY,desi_ai,ent_s_xfin,pc_ent,6.3,"",2024,
desi_2022,LV,desi_ai,ent_s_xfin,pc_ent,2.79,"",2021,
desi_2024,LV,desi_ai,ent_s_xfin,pc_ent,3.47,"",2023,
desi_2025,LV,desi_ai,ent_s_xfin,pc_ent,7.24,"",2024,
desi_2022,LT,desi_ai,ent_s_xfin,pc_ent,3.18,"",2021,
desi_2024,LT,desi_ai,ent_s_xfin,pc_ent,3.4,"",2023,
desi_2025,LT,desi_ai,ent_s_xfin,pc_ent,6.51,"",2024,
desi_2022,LU,desi_ai,ent_s_xfin,pc_ent,11.53,"",2021,
desi_2024,LU,desi_ai,ent_s_xfin,pc_ent,12.26,"",2023,
desi_2025,LU,desi_ai,ent_s_xfin,pc_ent,21.12,"",2024,
desi_2022,HU,desi_ai,ent_s_xfin,pc_ent,2.53,"",2021,
desi_2024,HU,desi_ai,ent_s_xfin,pc_ent,2.98,"",2023,
desi_2025,HU,desi_ai,ent_s_xfin,pc_ent,6.5,"",2024,
desi_2022,MT,desi_ai,ent_s_xfin,pc_ent,8.34,"",2021,
desi_2024,MT,desi_ai,ent_s_xfin,pc_ent,10.75,"",2023,
desi_2025,MT,desi_ai,ent_s_xfin,pc_ent,14.31,"",2024,
desi_2022,NL,desi_ai,ent_s_xfin,pc_ent,10.1,"",2021,
desi_2024,NL,desi_ai,ent_s_xfin,pc_ent,11.75,"",2023,
desi_2025,NL,desi_ai,ent_s_xfin,pc_ent,19.96,"",2024,
desi_2022,AT,desi_ai,ent_s_xfin,pc_ent,7.14,"",2021,
desi_2024,AT,desi_ai,ent_s_xfin,pc_ent,8.94,"",2023,
desi_2025,AT,desi_ai,ent_s_xfin,pc_ent,17.83,"",2024,
desi_2022,PL,desi_ai,ent_s_xfin,pc_ent,1.88,"",2021,
desi_2024,PL,desi_ai,ent_s_xfin,pc_ent,2.25,"",2023,
desi_2025,PL,desi_ai,ent_s_xfin,pc_ent,3.93,"",2024,
desi_2022,PT,desi_ai,ent_s_xfin,pc_ent,5.29,"",2021,
desi_2024,PT,desi_ai,ent_s_xfin,pc_ent,5.77,"",2023,
desi_2025,PT,desi_ai,ent_s_xfin,pc_ent,6.66,"",2024,
desi_2022,RO,desi_ai,ent_s_xfin,pc_ent,1.06,"",2021,
desi_2024,RO,desi_ai,ent_s_xfin,pc_ent,1.07,"",2023,
desi_2025,RO,desi_ai,ent_s_xfin,pc_ent,2.57,"",2024,
desi_2022,SI,desi_ai,ent_s_xfin,pc_ent,9.42,"",2021,
desi_2024,SI,desi_ai,ent_s_xfin,pc_ent,8.88,"",2023,
desi_2025,SI,desi_ai,ent_s_xfin,pc_ent,19.26,"",2024,
desi_2022,SK,desi_ai,ent_s_xfin,pc_ent,4.11,"",2021,
desi_2024,SK,desi_ai,ent_s_xfin,pc_ent,5.95,"",2023,
desi_2025,SK,desi_ai,ent_s_xfin,pc_ent,8.78,"",2024,
desi_2022,FI,desi_ai,ent_s_xfin,pc_ent,12.37,"",2021,
desi_2024,FI,desi_ai,ent_s_xfin,pc_ent,11.48,"",2023,
desi_2025,FI,desi_ai,ent_s_xfin,pc_ent,20.02,"",2024,
desi_2022,SE,desi_ai,ent_s_xfin,pc_ent,7.63,"",2021,
desi_2024,SE,desi_ai,ent_s_xfin,pc_ent,8.69,b,2023,
desi_2025,SE,desi_ai,ent_s_xfin,pc_ent,22.05,"",2024,
desi_2024,EU,desi_ai_cloud_da,ent_s_xfin,pc_ent,50.78,"",2023,
desi_2024,BE,desi_ai_cloud_da,ent_s_xfin,pc_ent,59.59,"",2023,
desi_2024,BG,desi_ai_cloud_da,ent_s_xfin,pc_ent,25.51,"",2023,
desi_2024,CZ,desi_ai_cloud_da,ent_s_xfin,pc_ent,38.67,"",2023,
desi_2024,DK,desi_ai_cloud_da,ent_s_xfin,pc_ent,74.16,"",2023,
desi_2024,DE,desi_ai_cloud_da,ent_s_xfin,pc_ent,53.64,"",2023,
desi_2024,EE,desi_ai_cloud_da,ent_s_xfin,pc_ent,56.94,"",2023,
desi_2024,IE,desi_ai_cloud_da,ent_s_xfin,pc_ent,60.14,"",2023,
desi_2024,EL,desi_ai_cloud_da,ent_s_xfin,pc_ent,31.09,"",2023,
desi_2024,ES,desi_ai_cloud_da,ent_s_xfin,pc_ent,45.09,"",2023,
desi_2025,ES,desi_ai_cloud_da,ent_s_xfin,pc_ent,51.75,"",2024,
desi_2024,FR,desi_ai_cloud_da,ent_s_xfin,pc_ent,40.51,"",2023,
desi_2024,HR,desi_ai_cloud_da,ent_s_xfin,pc_ent,62.48,"",2023,
desi_2024,IT,desi_ai_cloud_da,ent_s_xfin,pc_ent,60.56,"",2023,
desi_2024,CY,desi_ai_cloud_da,ent_s_xfin,pc_ent,54.57,"",2023,
desi_2024,LV,desi_ai_cloud_da,ent_s_xfin,pc_ent,43.97,"",2023,
desi_2024,LT,desi_ai_cloud_da,ent_s_xfin,pc_ent,47.66,"",2023,
desi_2024,LU,desi_ai_cloud_da,ent_s_xfin,pc_ent,47.9,"",2023,
desi_2024,HU,desi_ai_cloud_da,ent_s_xfin,pc_ent,62.87,"",2023,
desi_2024,MT,desi_ai_cloud_da,ent_s_xfin,pc_ent,63.9,"",2023,
desi_2024,NL,desi_ai_cloud_da,ent_s_xfin,pc_ent,71.29,"",2023,
desi_2024,AT,desi_ai_cloud_da,ent_s_xfin,pc_ent,43.02,"",2023,
desi_2024,PL,desi_ai_cloud_da,ent_s_xfin,pc_ent,46.91,"",2023,
desi_2024,PT,desi_ai_cloud_da,ent_s_xfin,pc_ent,50.67,"",2023,
desi_2024,RO,desi_ai_cloud_da,ent_s_xfin,pc_ent,25.49,"",2023,
desi_2024,SI,desi_ai_cloud_da,ent_s_xfin,pc_ent,39.4,"",2023,
desi_2024,SK,desi_ai_cloud_da,ent_s_xfin,pc_ent,40.74,"",2023,
desi_2024,FI,desi_ai_cloud_da,ent_s_xfin,pc_ent,76.52,"",2023,
desi_2024,SE,desi_ai_cloud_da,ent_s_xfin,pc_ent,69.73,"",2023,
desi_2022,EU,desi_ai,ent_sm_xfin,pc_ent,7.05,"",2021,
desi_2024,EU,desi_ai,ent_sm_xfin,pc_ent,7.38,"",2023,
desi_2025,EU,desi_ai,ent_sm_xfin,pc_ent,12.64,"",2024,
desi_2022,BE,desi_ai,ent_sm_xfin,pc_ent,9.3,"",2021,
desi_2024,BE,desi_ai,ent_sm_xfin,pc_ent,12.53,"",2023,
desi_2025,BE,desi_ai,ent_sm_xfin,pc_ent,23.09,"",2024,
desi_2022,BG,desi_ai,ent_sm_xfin,pc_ent,3.01,"",2021,
desi_2024,BG,desi_ai,ent_sm_xfin,pc_ent,3.36,"",2023,
desi_2025,BG,desi_ai,ent_sm_xfin,pc_ent,6.13,"",2024,
desi_2022,CZ,desi_ai,ent_sm_xfin,pc_ent,3.62,"",2021,
desi_2024,CZ,desi_ai,ent_sm_xfin,pc_ent,4.99,"",2023,
desi_2025,CZ,desi_ai,ent_sm_xfin,pc_ent,10.1,"",2024,
desi_2022,DK,desi_ai,ent_sm_xfin,pc_ent,22.61,"",2021,
desi_2024,DK,desi_ai,ent_sm_xfin,pc_ent,14.08,"",2023,
desi_2025,DK,desi_ai,ent_sm_xfin,pc_ent,26.43,"",2024,
desi_2022,DE,desi_ai,ent_sm_xfin,pc_ent,9.87,"",2021,
desi_2024,DE,desi_ai,ent_sm_xfin,pc_ent,10.75,"",2023,
desi_2025,DE,desi_ai,ent_sm_xfin,pc_ent,18.78,"",2024,
desi_2022,EE,desi_ai,ent_sm_xfin,pc_ent,2.35,"",2021,
desi_2024,EE,desi_ai,ent_sm_xfin,pc_ent,4.74,"",2023,
desi_2025,EE,desi_ai,ent_sm_xfin,pc_ent,13.28,"",2024,
desi_2022,IE,desi_ai,ent_sm_xfin,pc_ent,7.17,"",2021,
desi_2024,IE,desi_ai,ent_sm_xfin,pc_ent,7.17,"",2023,
desi_2025,IE,desi_ai,ent_sm_xfin,pc_ent,13.8,"",2024,
desi_2022,EL,desi_ai,ent_sm_xfin,pc_ent,2.5,"",2021,
desi_2024,EL,desi_ai,ent_sm_xfin,pc_ent,3.81,"",2023,
desi_2025,EL,desi_ai,ent_sm_xfin,pc_ent,9.53,"",2024,
desi_2022,ES,desi_ai,ent_sm_xfin,pc_ent,7.03,"",2021,
desi_2024,ES,desi_ai,ent_sm_xfin,pc_ent,8.26,"",2023,
desi_2025,ES,desi_ai,ent_sm_xfin,pc_ent,10.3,"",2024,
desi_2022,FR,desi_ai,ent_sm_xfin,pc_ent,6.03,"",2021,
desi_2024,FR,desi_ai,ent_sm_xfin,pc_ent,5.44,b,2023,
desi_2025,FR,desi_ai,ent_sm_xfin,pc_ent,9.25,"",2024,
desi_2022,HR,desi_ai,ent_sm_xfin,pc_ent,8.32,"",2021,
desi_2024,HR,desi_ai,ent_sm_xfin,pc_ent,7.55,"",2023,
desi_2025,HR,desi_ai,ent_sm_xfin,pc_ent,11.31,"",2024,
desi_2022,IT,desi_ai,ent_sm_xfin,pc_ent,5.84,"",2021,
desi_2024,IT,desi_ai,ent_sm_xfin,pc_ent,4.68,"",2023,
desi_2025,IT,desi_ai,ent_sm_xfin,pc_ent,7.74,"",2024,
desi_2022,CY,desi_ai,ent_sm_xfin,pc_ent,2.38,"",2021,
desi_2024,CY,desi_ai,ent_sm_xfin,pc_ent,4.44,"",2023,
desi_2025,CY,desi_ai,ent_sm_xfin,pc_ent,7.31,"",2024,
desi_2022,LV,desi_ai,ent_sm_xfin,pc_ent,3.41,"",2021,
desi_2024,LV,desi_ai,ent_sm_xfin,pc_ent,4.14,"",2023,
desi_2025,LV,desi_ai,ent_sm_xfin,pc_ent,8.24,"",2024,
desi_2022,LT,desi_ai,ent_sm_xfin,pc_ent,3.98,"",2021,
desi_2024,LT,desi_ai,ent_sm_xfin,pc_ent,4.39,"",2023,
desi_2025,LT,desi_ai,ent_sm_xfin,pc_ent,8.01,"",2024,
desi_2022,LU,desi_ai,ent_sm_xfin,pc_ent,12.12,"",2021,
desi_2024,LU,desi_ai,ent_sm_xfin,pc_ent,13.51,"",2023,
desi_2025,LU,desi_ai,ent_sm_xfin,pc_ent,22.96,"",2024,
desi_2022,HU,desi_ai,ent_sm_xfin,pc_ent,2.69,"",2021,
desi_2024,HU,desi_ai,ent_sm_xfin,pc_ent,3.31,"",2023,
desi_2025,HU,desi_ai,ent_sm_xfin,pc_ent,6.97,"",2024,
desi_2022,MT,desi_ai,ent_sm_xfin,pc_ent,9.89,"",2021,
desi_2024,MT,desi_ai,ent_sm_xfin,pc_ent,12.56,"",2023,
desi_2025,MT,desi_ai,ent_sm_xfin,pc_ent,16.28,"",2024,
desi_2022,NL,desi_ai,ent_sm_xfin,pc_ent,12.1,"",2021,
desi_2024,NL,desi_ai,ent_sm_xfin,pc_ent,13.11,"",2023,
desi_2025,NL,desi_ai,ent_sm_xfin,pc_ent,21.9,"",2024,
desi_2022,AT,desi_ai,ent_sm_xfin,pc_ent,8.15,"",2021,
desi_2024,AT,desi_ai,ent_sm_xfin,pc_ent,10.06,"",2023,
desi_2025,AT,desi_ai,ent_sm_xfin,pc_ent,19.36,"",2024,
desi_2022,PL,desi_ai,ent_sm_xfin,pc_ent,2.35,"",2021,
desi_2024,PL,desi_ai,ent_sm_xfin,pc_ent,2.91,"",2023,
desi_2025,PL,desi_ai,ent_sm_xfin,pc_ent,4.92,"",2024,
desi_2022,PT,desi_ai,ent_sm_xfin,pc_ent,6.63,"",2021,
desi_2024,PT,desi_ai,ent_sm_xfin,pc_ent,7.24,"",2023,
desi_2025,PT,desi_ai,ent_sm_xfin,pc_ent,7.87,"",2024,
desi_2022,RO,desi_ai,ent_sm_xfin,pc_ent,1.19,"",2021,
desi_2024,RO,desi_ai,ent_sm_xfin,pc_ent,1.28,"",2023,
